x,y,area_roof_solar_m2,PV_Pot,has_pv_2024,BeginningOfOperation_Year,heating_system1,energy_source1,update_date
2524103.6574005415,1148125.7251544273,182.9394071521341,22759.21789303724,True,2022,Chaudière (gén.) pour un bât.,Mazout,2001
2524138.096575667,1148174.4851705742,241.14565071228185,27904.72105452526,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524497.8646960845,1148303.5455893243,410.9058506540789,48707.04384600489,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524138.883072162,1149005.0882081096,105.6360333379385,13605.684340404525,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524106.228801598,1148968.9120051058,150.93208681856427,19534.034990750897,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2524156.60719502,1148168.9726524388,168.45423819991288,18915.005878152188,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524167.2596866707,1147996.2602890753,133.476518649786,16964.617286374858,True,2019,Pompe à chaleur pour un bât.,Indéterminé,2016
2524231.4162874627,1148648.5058325625,120.2822698091886,15567.92094769422,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524232.6441189535,1148838.2828557824,430.4096644435277,56290.68788915101,False,-99,Chaudière (gén.) pour un bât.,Mazout,2012
2524241.462121455,1149127.410908699,205.0542057077868,23943.508164332245,True,2020,Chaudière (gén.) pour un bât.,Gaz,2002
2524342.09442494,1148153.0409202792,84.8911338307291,9333.799726228171,False,-99,Chaudière (gén.) pour un bât.,Gaz,2014
2524317.86191298,1148510.1217951209,204.36027820907,22784.58999972133,False,-99,Chaudière (gén.) pour un bât.,Gaz,2013
2524323.2566430904,1148695.9373442717,105.5124307435932,13371.608939170595,True,2023,Chaudière (gén.) pour un bât.,Gaz,2013
2524412.6319049415,1149281.8229913788,399.2760693331286,45468.22749563211,False,-99,Chaudière (gén.) pour plus. bât.,Mazout,2001
2524472.382587515,1148101.500575382,161.4182091725675,19672.945156957987,False,-99,Chaudière stand. pour un bât.,Mazout,2019
2524462.4207052886,1148178.4903736906,164.62513959474236,19047.43848640168,False,-99,Chaudière (gén.) pour un bât.,Mazout,2016
2524484.435327802,1148224.5637149948,185.72174162586185,22323.50585378494,True,2017,Chaudière (gén.) pour un bât.,Gaz,2001
2524460.078647017,1148206.3697056342,247.328227723591,31928.457169706824,False,-99,Chaudière (gén.) pour un bât.,Mazout,2007
2524542.9450636017,1148198.8946406788,298.6022642412903,33800.470594745515,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2524524.185448856,1148258.1770971557,238.55402324987023,26961.21652224268,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2524536.9570990605,1148239.6834607052,193.4873738991487,22521.48701630835,True,2017,Chaudière (gén.) pour un bât.,Mazout,2022
2524375.9566271896,1148056.047567552,286.2043366237755,34971.6050712987,False,-99,Central électrique pour un bât.,Electricité,2001
2524602.131164636,1148167.8736159524,153.7121288853636,20235.725806312454,False,-99,Chaudière (gén.) pour un bât.,Gaz,2020
2524634.426397878,1148205.858007536,390.2007724867366,47822.474290768165,False,-99,Chaudière à cond. pour un bât.,Gaz,2018
2525078.287909309,1149304.130026846,210.4523140594851,25370.03162229093,True,2022,Pompe à chaleur pour un bât.,Air,2023
2524823.963727341,1148964.5979149875,120.3853368673535,15520.040226464298,False,-99,Chaudière (gén.) pour un bât.,Bois (générique),2001
2524863.169085948,1148503.8972518279,91.3019041793438,10139.024976869954,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2525078.780080833,1148852.1030204527,381.0841589146825,52154.82379224394,False,-99,Pompe à chaleur pour un bât.,Indéterminé,2012
2525100.5777851837,1149050.6120562037,277.1134111087115,24743.46450803013,False,-99,Chaudière (gén.) pour un bât.,Gaz,2019
2524881.486505508,1148556.689036677,445.2484448938205,53612.20354317074,False,-99,Chaudière à cond. pour un bât.,Gaz,2022
2524316.097428694,1148195.4290468784,237.4676160225133,26832.17928286484,False,-99,Chaudière (gén.) pour un bât.,Gaz,2019
2523961.4670543196,1147824.3225164176,179.45658774039168,19092.0636429244,False,-99,Central électrique pour un bât.,Electricité,2001
2524478.690024444,1148022.9900064804,470.73225244232833,55425.82872807388,False,-99,Chaudière (gén.) pour un bât.,Mazout,2017
2524652.5940275216,1148087.4351096416,196.5100828860104,21757.780178157733,True,2017,Chaudière (gén.) pour un bât.,Mazout,2004
2525472.3857184784,1149255.8674956616,312.4438170248262,34303.158513786744,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2523376.50224729,1147606.6349812709,240.0572712177477,28258.88059715454,True,2015,Chaudière (gén.) pour un bât.,Gaz,2001
2523465.4237834937,1147708.1230136522,98.2847429373475,11287.121551634984,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2523503.730929507,1147417.7141402317,241.9001524914994,29117.36831335037,False,-99,Chaudière (gén.) pour un bât.,Mazout,2014
2523596.1092839483,1147946.1529307736,248.896588610423,28286.71670552205,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2523306.800505082,1147919.7875345522,180.9826000500759,19400.710163509164,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2523242.460762213,1147971.043177135,152.77902579285097,19890.7227571842,False,-99,Pompe à chaleur pour un bât.,Air,2020
2523310.2714298265,1147990.1123508608,144.7776069882804,16975.86936354109,True,2018,Chaudière (gén.) pour un bât.,Mazout,2001
2523423.493835175,1148045.030879732,231.60503319433468,26390.95912616506,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2523606.6464807875,1147389.1020952957,233.5341037404587,22834.15399910226,True,2022,Pompe à chaleur pour un bât.,Sonde géothermique,2023
2523672.86226847,1147915.2476457118,234.2895359004053,28323.958872923755,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2523704.6643786845,1148140.9254341158,142.0504707592571,18342.52790319724,True,2020,Pompe à chaleur pour un bât.,Air,2022
2523922.3306485,1147823.213469122,534.912977611242,71724.84052051249,False,-99,Chaudière (gén.) pour un bât.,Gaz,2015
2523750.815078732,1148040.1821848326,114.78782423141853,15592.481377172971,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2523481.0112573784,1147319.3116262378,501.4843009856656,54525.15376989622,False,-99,Chaudière (gén.) pour un bât.,Mazout,2005
2523390.917275935,1148031.0457129406,209.39681243997128,19628.280166295663,False,-99,Chaudière (gén.) pour un bât.,Mazout,2011
2524263.9189718664,1148720.5250944898,409.031669247742,48568.48585154397,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2523795.906211764,1148923.1521689056,462.4048209513516,52115.25985637595,True,2015,Chaudière (gén.) pour plus. bât.,Mazout,2001
2524498.16367625,1148066.1880058963,223.0871032453313,25506.89309734428,False,-99,Chaudière à cond. pour un bât.,Gaz,2013
2524566.359078695,1148162.4393525133,167.94555851016992,18771.358839639222,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524594.240990589,1148191.7775960516,102.36095671390471,10988.923042223314,False,-99,Chaudière (gén.) pour plus. bât.,Mazout,2001
2524636.3792597856,1148074.5238116374,212.09543754482465,24974.23420298982,True,2017,Pompe à chaleur pour un bât.,Indéterminé,2024
2524739.5828359188,1148078.478908367,281.2182132235821,33732.79559692401,False,-99,Chaudière (gén.) pour un bât.,Mazout,2013
2524832.702406906,1147979.7259148909,94.3213574701674,10768.70368849867,False,-99,Chaudière (gén.) pour un bât.,Mazout,2014
2524893.0498392354,1148099.3727243752,89.14599560965785,9270.777123369186,False,-99,Chaudière à cond. pour un bât.,Gaz,2021
2524060.7469640225,1149141.903641401,247.4913073267513,30765.6079729716,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524760.557830427,1148134.0924633206,200.1962002140293,24575.46592956863,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524093.023812901,1149156.774931203,223.046109186798,28588.15983037752,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524288.466657478,1149195.371287061,218.9792978744221,25336.28165864862,False,-99,Chaudière (gén.) pour un bât.,Gaz,2006
2524389.196311106,1149205.6654249036,292.2974926820247,36345.362779971496,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524165.872843253,1148871.6733591142,180.5148948523415,21285.84081282688,True,2020,Central électrique pour un bât.,Electricité,2001
2524124.96672931,1148817.3959444244,121.92314005286111,15691.368377555793,False,-99,Pompe à chaleur pour un bât.,Indéterminé,2014
2524087.7047123956,1148841.8328134266,153.0584313034714,18454.27809199904,False,-99,Pompe à chaleur pour un bât.,Indéterminé,2001
2524127.778924586,1148799.146992002,248.988424436607,30721.429758230108,False,-99,Chaudière (gén.) pour un bât.,Mazout,2015
2524117.4761635936,1148922.2118108808,117.3981066889657,14547.847721140415,False,-99,Chaudière (gén.) pour un bât.,Mazout,2008
2524152.9832000434,1148837.4385471293,176.38848786671622,23498.419380695366,True,2022,Central électrique pour un bât.,Electricité,2001
2524175.0579945142,1148797.400346077,124.11030829380884,15171.925709244646,False,-99,Chaudière (gén.) pour un bât.,Mazout,2022
2524177.232747212,1148865.75490672,131.615919674558,15621.23021113154,False,-99,Chaudière stand. pour un bât.,Mazout,2020
2524312.3399969395,1148713.0052358932,387.671710819169,46066.50216311513,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2524313.5498870374,1148621.932731949,331.785601393007,36789.86821450776,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2524499.2380367727,1149417.6874103707,439.9607324713048,47624.02434020491,False,-99,Chaudière (gén.) pour plus. bât.,Gaz,2007
2524468.0703406306,1149474.149858969,286.114285514538,35358.174100838696,False,-99,Chaudière (gén.) pour plus. bât.,Mazout,2001
2524047.7050639903,1149105.8694516912,204.4801073799484,21465.944779665533,True,2023,Central électrique pour un bât.,Electricité,2001
2525157.433876944,1149079.3509104436,325.4222602857201,31557.842444535145,False,-99,Central électrique pour un bât.,Electricité,2001
2524113.1140070776,1147984.1055310066,266.42482186804114,31801.674339733312,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2523842.626104682,1147717.120523313,157.6033920091093,16192.403332672762,False,-99,Chaudière (gén.) pour un bât.,Mazout,2001
2524820.7466653455,1148138.4389635278,620.3848382711269,70811.75126095499,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2524052.544646703,1147766.192445366,767.8783307673475,82377.36301762442,False,-99,Chaudière (gén.) pour un bât.,Gaz,2001
2524710.5476905857,1148438.7827959724,141.162980868168,15101.50276289192,False,-99,Chaudière (gén.) pour un bât.,Gaz,2006
2523551.668386405,1147686.520781563,1336.3068690629889,167124.26362790164,False,-99,Chaudière (gén.) pour plus. bât.,Gaz,2004
2523807.9372057617,1148169.9095712013,434.8946775738684,52262.87287990309,False,-99,Chaudière stand. pour un bât.,Mazout,2021
2523623.0513838944,1147587.3346145062,482.66205243843297,56126.35482768317,False,-99,Chaudière (gén.) pour plus. bât.,Mazout,2006
2523466.992158991,1147698.9203966728,374.622872710876,42260.07446373381,False,-99,Chaudière (gén.) pour un bât.,Gaz,2018
2523659.441901816,1147606.407629141,524.3703336733056,61032.10702193735,False,-99,Chaudière (gén.) pour plus. bât.,Mazout,2006
2523748.3935921737,1147692.1353540206,433.53148858252655,38638.363657516304,False,-99,Pompe à chaleur pour un bât.,Sonde géothermique,2020
2523770.6997607397,1147681.798500873,440.9351186422289,38641.42405810738,False,-99,Pompe à chaleur pour plus. bât.,Indéterminé,2010
2523320.987029615,1147662.681260806,466.8630036869667,41186.04547948692,True,2016,Pompe à chaleur pour un bât.,Air,2018
2523306.176293489,1147367.7073259256,298.6900314859053,37644.62157195318,True,2019,Central électrique pour un bât.,Electricité,2001
2523697.283998521,1147685.5610183112,671.9936943124965,72824.83373551608,False,-99,Chaudière (gén.) pour un bât.,Gaz,2017
2523829.410778962,1147612.7690764803,312.5061314047176,35676.492656674694,True,2020,Pompe à chaleur pour un bât.,Indéterminé,2021
